File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Scale-Subset.csv,"Ireland, sheet XII, Mizen Head to Kinsale / surveyed by Commr. J. Wolfe and Lieut. Church, 1849, the deep soundings by Commr. A.G. Edye assisted by Lieut. T.B. Horner, 1860 ; published according to Act of Parliament at the Hydrographic Office of the Admiralty June 10th 1850.",Corrected to ... Mar. [18]65. [Small corrections ... 18]62.,"Ireland, Europe 1862",Great Britain. Hydrographic Office. Admiralty chart ; 1996.,Great Britain. Hydrographic Office.,J. & C. Walker (Firm),1862;,"London : Hydrographic Office, Admiralty;",Nautical charts -- Ireland; Coasts -- Ireland -- Skibbereen -- Maps;,Europe;,Ireland;,,,Cork;,Kinsale;,"Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings.; Includes 7 coastal profiles.; ""1996."";",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:150,000 (W 9°51ʹ00ʺ--W 8°29ʹ00ʺ/N 51°46ʹ00ʺ--N 51°14ʹ00ʺ);",W 9°51ʹ00ʺ--W 8°29ʹ00ʺ/N 51°46ʹ00ʺ--N 51°14ʹ00ʺ,American Geographical Society Library - Maps,,"1 map ; 48 x 65 cm, on sheet 50 x 69 cm;",BA 1996 1862,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029448,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 19th-century British Admiralty nautical chart depicts Ireland's coast from Mizen Head to Kinsale with depth markings.,DP,2022-09-07,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32555,32555,32553.jp2,/agdm/image/32553.jp2
20260817_agdm-export_Scale-Subset.csv,"Ireland, west coast, sheet 2, Bantry Bay / surveyed by Commander James Wolfe and Lieut. W.H. Church R.N., 1844 ; published according to Act of Parliament at the Hydrographic Office of the Admiralty Decr. 27th 1847 ; J. & C. Walker Sculpt.",Corrections Feby. 1868.,"County Cork, Ireland 1868",Great Britain. Hydrographic Office. Admiralty chart ; 1838.,Great Britain. Hydrographic Office.,J. & C. Walker (Firm),1868;,"London : Hydrographic Office, Admiralty;",Nautical charts -- Ireland -- Bantry Bay; Coasts -- Ireland -- Bantry Bay -- Maps;,Europe;,Ireland;,,,Cork;,,"Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings.; Includes 3 coastal profiles.; ""1838."";",,,,cartographic image,still image,Maps,Grayscale;,"1:24,300 (W 9°45ʹ17ʺ--W 9°24ʹ50ʺ/N 51°45ʹ09ʺ--N 51°36ʹ36ʺ);",W 9°45ʹ17ʺ--W 9°24ʹ50ʺ/N 51°45ʹ09ʺ--N 51°36ʹ36ʺ,American Geographical Society Library - Maps,,"1 map ; 64 x 95 cm, on sheet 69 x 103 cm;",BA 1838 1868,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029450,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 1868 nautical chart plots Bantry Bay, Ireland, featuring depth contours, coastlines, and nearby islands based on 1844.",DP,2022-09-07,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32556,32556,32559.jp2,/agdm/image/32559.jp2
20260817_agdm-export_Scale-Subset.csv,"Ireland, west coast, Galway Harbour / surveyed by Commander G.A. Bedford, 1845 ; published according to Act of Parliament at the Hydrographic Office of the Admiralty Decr. 29th 1848 ; J. & C. Walker Sculpt.",Additons Novr. 1858. Corrections Feb. 1863.,"County Galway, Ireland 1863",Great Britain. Hydrographic Office. Admiralty chart ; 1903.,Great Britain. Hydrographic Office.,J. & C. Walker (Firm),1863;,"London : Hydrographic Office, Admiralty;",Nautical charts -- Ireland -- Galway; Coasts -- Ireland -- Galway Bay -- Maps; Harbors -- Ireland -- Galway -- Maps; Galway (Ireland) -- Maps;,Europe;,Ireland;,,,Galway;,,"Includes spot heights and hachures. Depths shown by bathymetric isolines and soundings.; Includes 1 coastal profile.; ""1903."";",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:11,000 (W 9°03ʹ40ʺ--W 8°56ʹ42ʺ/N 53°16ʹ43ʺ--N 53°13ʹ54ʺ);",W 9°03ʹ40ʺ--W 8°56ʹ42ʺ/N 53°16ʹ43ʺ--N 53°13ʹ54ʺ,American Geographical Society Library - Maps,,"1 map ; 48 x 63 cm, on sheet 50 x 69 cm;",BA 1903 1863,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029449,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A vintage 19th-century Galway Harbour nautical chart, marked with depths and place names.",DP,2022-09-07,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32557,32557,32554.jp2,/agdm/image/32554.jp2
20260817_agdm-export_Scale-Subset.csv,"Ireland, the Shannon, sheet I / surveyed by Commander James Wolfe assisted by Lieutenant W.H. Church, 1846 ; published according to Act of Parliament at the Hydrographic Office of the Admiralty, Novr. 17th 1847 ; J. & C. Walker Sculpt.",Corrections May [18]65.,"Ireland, Europe 1868",Great Britain. Hydrographic Office. Admiralty chart ; 1819.,Great Britain. Hydrographic Office.,J. & C. Walker (Firm),1865;,"London : Hydrographic Office, Admiralty;",Nautical charts -- Ireland -- Shannon River Estuary; Coasts -- Ireland -- Shannon River Estuary -- Maps;,Europe;,Ireland;,,,Clare; Limerick; Kerry;,,"Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings.; Includes 7 coastal profiles.; ""1819."";",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:21,000 (W 10°05ʹ00ʺ--W 9°36ʹ00ʺ/N 52°36ʹ00ʺ--N 52°24ʹ00ʺ);",W 10°05ʹ00ʺ--W 9°36ʹ00ʺ/N 52°36ʹ00ʺ--N 52°24ʹ00ʺ,American Geographical Society Library - Maps,,"1 map ; 63 x 95 cm, on sheet 69 x 103 cm;",BA 1819 1865,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029459,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 1846 nautical chart shows the Shannon River estuary with coastal details, depth markings, and Clare/Clonmel county.",DP,2022-09-07,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32558,32558,32565.jp2,/agdm/image/32565.jp2
20260817_agdm-export_Scale-Subset.csv,"Ireland, River Shannon, Tarbert Road / surveyed by Commander J. Wolfe ; published according to Act of Parliament at the Hydrographic Office of the Admiralty Decr. 1st 1843 ; J. & C. Walker Sculpt.",,"County Kerry, Ireland 1843",Great Britain. Hydrographic Office. Admiralty chart ; 1528.,Great Britain. Hydrographic Office.,J. & C. Walker (Firm),1843;,"London : Hydrographic Office, Admiralty;",Nautical charts -- Ireland; Coasts -- Ireland -- Shannon River Estuary -- Maps; Coasts -- Ireland -- Tarbert -- Maps;,Europe;,Ireland;,,,Kerry;,,"Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings.; ""1528."";",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:8,000 (W 9°23ʹ30ʺ--W 9°16ʹ50ʺ/N 52°36ʹ33ʺ--N 52°33ʹ55ʺ);",W 9°23ʹ30ʺ--W 9°16ʹ50ʺ/N 52°36ʹ33ʺ--N 52°33ʹ55ʺ,American Geographical Society Library - Maps,,"1 map ; 47 x 61 cm, on sheet 51 x 69 cm;",BA 1528 1843,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029465,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","Detailed 1843 nautical chart of Tarbert Road in Ireland's Shannon River estuary shows depth contours, waterways.",DP,2022-09-07,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32559,32559,32566.jp2,/agdm/image/32566.jp2
20260817_agdm-export_Scale-Subset.csv,"Ireland, sheet XV, Wexford to Wicklow / surveyed by Commr. Frazer M.R.I.A. 1844 ; published according to Act Parliament at the Hydrographic Office of the Admiralty June 12th 1847 ; Engraved by J. & C. Walker.",[Small corrections ... 18]68 Correction Aug. [18]71.,"Ireland, Europe 1871",Great Britain. Hydrographic Office. Admiralty chart ; 1787.,Great Britain. Hydrographic Office.,J. & C. Walker (Firm),1871;,"London : Hydrographic Office, Admiralty;",Nautical charts -- Ireland; Coasts -- Ireland -- Wexford -- Maps; Coasts -- Ireland -- Wicklow -- Maps;,Europe;,Ireland;,,,Wexford; Wicklow;,,"Relief shown by spot heights and hahcures. Depths shown by bathymetric isolines and soundings.; Includes 11 coastal profiles and 3 illustrations.; ""1787."";",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:150,000 (W 6°31ʹ00ʺ--W 5°31ʹ00ʺ/N 52°59ʹ00ʺ--N 52°09ʹ00ʺ);",W 6°31ʹ00ʺ--W 5°31ʹ00ʺ/N 52°59ʹ00ʺ--N 52°09ʹ00ʺ,American Geographical Society Library - Maps,,"1 map ; 64 x 47 cm, on sheet 69 x 50 cm;",BA 1787 1871,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029460,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A British Admiralty nautical map shows Ireland's coast from Wexford to Wicklow, surveyed in 1844 and published in 1847.",DP,2022-09-07,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32560,32560,32568.jp2,/agdm/image/32568.jp2
20260817_agdm-export_Scale-Subset.csv,"Ireland, west coast, Achill Sound, southern entrance to Achill Bridge / surveyed by commander R.B. Beechey R.N., Lieutt. A.G. Edye and Mr. A.B. Usborne, Master, R.N., 1850 ; published at the Admiralty 24th Mar. 1887 ; Engraved by Davies & Compy.",Large corrections Decr. 1903. Small corrections ... 1921.,"County Mayo, Ireland 1921",Great Britain. Hydrographic Office. Admiralty chart ; 954.,Great Britain. Hydrographic Office.,Davies & Company.,1921;,"London : Hydrographic Office, Admiralty;",Nautical charts -- Ireland -- Achill; Coasts -- Ireland -- Achill -- Maps; Coasts -- Ireland -- Achillbeg Island -- Maps;,Europe;,Ireland;,,,Mayo;,,Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings.; Includes 1 inset map: Continuation to the north.;,,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:109,000 ; (W 9°58ʹ02ʺ--W 9°53ʹ00ʺ/N 53°55ʹ40ʺ--N 53°51ʹ16ʺ);",W 9°58ʹ02ʺ--W 9°53ʹ00ʺ/N 53°55ʹ40ʺ--N 53°51ʹ16ʺ,American Geographical Society Library - Maps,,"1 map ; 61 x 48 cm, on sheet 70 x 51 cm;",BA 954 1921,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029462,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","An 1887 British Admiralty chart of Achill Sound, Ireland, shows Achillbeg Island with coastlines, depth markings.",DP,2022-09-07,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32561,32561,32563.jp2,/agdm/image/32563.jp2
20260817_agdm-export_Scale-Subset.csv,"Ireland, the Shannon, sheet II / surveyed by Commander James Wolfe, assisted by Lieutenant W.H. Church ; published according to Act of Parliament at the Hydrographic Office of the Admiralty Decr. 15th 1843.",[Small corrections ... 18]68.,"Ireland, Europe 1868",Great Britain. Hydrographic Office. Admiralty chart ; 1547.,Great Britain. Hydrographic Office. Admiralty chart ; 1547.,J. & C. Walker (Firm),1868;,"London : Hydrographic Office, Admiralty;",Nautical charts -- Ireland; Coasts -- Ireland -- Shannon River Estuary -- Maps;,Europe;,Ireland;,,,Clare; Limerick; Kerry;,,"Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings.; Includes 3 coastal profiles.; ""1547."";",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:16,000 (W 9°44ʹ21ʺ--W 9°30ʹ46ʺ/N 52°39ʹ06ʺ--N 52°33ʹ18ʺ)",W 9°44ʹ21ʺ--W 9°30ʹ46ʺ/N 52°39ʹ06ʺ--N 52°33ʹ18ʺ,American Geographical Society Library - Maps,,"1 map ; 60 x 94 cm, on sheet 69 x 103 cm;",BA 1547 1868,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029457,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A historic 1868 British Admiralty chart maps Ireland's Shannon Estuary at its western coast.,DP,2022-09-07,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32562,32562,32570.jp2,/agdm/image/32570.jp2
20260817_agdm-export_Scale-Subset.csv,"Ireland, the Shannon, sheet IV / surveyed by Commander James Wolfe, assisted by Lieutenant W.H. Church, 1841 ; published according to Act of Parliament at the Hydrographic Office of the Admiralty Jany. 17th 1845 ; J. & C. Walker Sculpt.",[Small corrections ... 18]67.,"Ireland, Europe 1867",Great Britain. Hydrographic Office. Admiralty chart ; 1541.,Great Britain. Hydrographic Office.,J. & C. Walker (Firm),1867;,"London : Hydrographic Office, Admiralty;",Nautical charts -- Ireland; Coasts -- Ireland -- Shannon River Estuary -- Maps;,Europe;,Ireland;,,,Clare; Limerick; Kerry;,,"Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings.; ""1541."";",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:16,000 (W 9°20ʹ52ʺ--W 9°06ʹ37ʺ/N 52°38ʹ51ʺ--N 52°33ʹ36ʺ);",W 9°20ʹ52ʺ--W 9°06ʹ37ʺ/N 52°38ʹ51ʺ--N 52°33ʹ36ʺ,American Geographical Society Library - Maps,,"1 map ; 62 x 94 cm, on sheet 69 x 101 cm;",BA 1541 1867,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029463,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A historic 1841 British map by Commander James Wolfe depicts the Shannon River estuary and nearby Irish coastline.,DP,2022-09-07,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32563,32563,32569.jp2,/agdm/image/32569.jp2
20260817_agdm-export_Scale-Subset.csv,"Ireland, the Shannon, sheet III / surveyed by Commander James Wolfe, assisted by Lieutenant W.H. Church, 1841 ; published according to Act of Parliament at the Hydropgraphic Office of the Admiralty Decr. 15th 1843.",[Small corrections ... 18]68.,"Ireland, Europe 1868",Great Britain. Hydrographic Office. Admiralty chart ; 1548.,Great Britain. Hydrographic Office.,J. & C. Walker (Firm),1868;,"London : Hydrographic Office, Admiralty;",Nautical charts -- Ireland; Coasts -- Ireland -- Shannon River Estuary -- Maps;,Europe;,Ireland;,,,Clare; Limerick; Kerry;,,"Relief shown by spot heights and hachures. Depths shown by bathymetric isolines and soundings.; Includes 2 illustrations.; ""1548."";",,,,cartographic image,still image,Maps,Grayscale;,"approximately 1:18,500 (W 9°32ʹ49ʺ--W 9°18ʹ49ʺ/N 52°38ʹ18ʺ--N 52°32ʹ51ʺ);",W 9°32ʹ49ʺ--W 9°18ʹ49ʺ/N 52°38ʹ18ʺ--N 52°32ʹ51ʺ,American Geographical Society Library - Maps,,"1 map ; 61 x 92 cm, on sheet 69 x 102 cm;",BA 1548 1868,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,The Board of Regents of the University of Wisconsin System,agsmap029458,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","1843 nautical chart shows Ireland's Shannon River estuary, surveyed in 1841.",DP,2022-09-07,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/32564,32564,32562.jp2,/agdm/image/32562.jp2
