File,Full Title,Edition,Short Title,Series,Creator,Contributors,Publication Date,Map Publisher,Subject,Continent,Country,State/Province,Region,County,City,Place Lookup,Notes,Local Note,Contents,Essay Description of Item,Type (RDA),Type (DCMI),Genre,Color/B&W,Scale,Bounding Box,Original Collection,Primo Record Permalink,Original Item Description,Original Item ID,Language,Repository,Digital Publisher,Rights,Digital ID,Digital Format,Digital Collection,NB,Accessible Alt Text,Cataloger,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path
20260817_agdm-export_Bbox-Subset.csv,EDA qualified areas : January 1975,,United States 1975,,United States. Economic Development Administration,,1975,"Washington, D.C.? : U.S. Dept. of Commerce, Economic Development Administration","Economic assistance, Domestic -- United States -- Maps ; United States -- Administrative and political divisions -- Maps ;",North and Central America;,United States,,,,,United States,"Other title Economic Development Administration qualified areas Notes Insets: Puerto Rico -- Virgin Islands -- Guam, A. Samoa -- Hawaii -- Alaska.",,,,cartographic image,Still image,Maps,B&W;,"1:5,000,000",E 144°24ʹ00ʺ--W 64°21ʹ00ʺ/N 71°35ʹ00ʺ--S 14°45ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma997224823402124,"1 map ; 62 x 99 cm, on sheet 66 x 102 cm",800 E-197,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031532,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"A 1975 U.S. map highlights cities—like Philadelphia, Atlanta, Chicago—eligible for Economic Development Administration.",,2026-06-08,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38415,38415,38414.jp2,/agdm/image/38414.jp2
20260817_agdm-export_Bbox-Subset.csv,"Aerial mosaics of the United States : preliminary compilation / [compiled by the] Map Information Office, U.S. Geological Survey",Third edition.,United States 1952,,Geological Survey (U.S.),,1952,"Washington, D.C. : Geological Survey",Photographic surveying -- Maps ; Aerial photogrammetry -- United States -- Maps ; United States -- Maps ;,North and Central America;,United States,,,,,United States,"""January 1952."" Inset: Alaska -- Hawaii -- Canal Zone -- Puerto Rico and Virgin Islands. ""This index shows all areas for which aerial mosaics or photo-maps are known to have been compiled by or for federal, state, and commercial agencies."" Accompanied by text: ""Status of aerial mosaics or photo-maps of the United States."" ""United States, Department of the Interior, Geological Survey.""",,,,cartographic image,Still image,Maps,Color;,"1:5,000,000",W 126⁰--W 66⁰/N 50⁰--N 24⁰,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9915370993402124,1 map : color ; 61 x 97 cm,800 J-1952a,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031533,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 1952 U.S. Geological Survey map shows aerial imagery of America at 1:5 million scale.,,2026-06-08,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38416,38416,38416.jp2,/agdm/image/38416.jp2
20260817_agdm-export_Bbox-Subset.csv,Status of aerial mosaics / Geological Survey,,United States 1970,,Geological Survey (U.S.),,1970,"Washington, D.C. : U.S. Geological Survey",Photographic surveying -- United States -- Maps ; Aerial photogrammetry -- United States -- Maps ; United States -- Surveys -- Maps ; Index maps;,North and Central America;,United States,,,,,United States,"""September 1970."" Includes text and index to firms flying each mosaic. ""Base map and subject data compiled by United States Geological Survey."" Insets: Hawaii -- Puerto Rico and Virgin Islands -- Alaska -- American Samoa -- Guam -- Panama Canal Zone.",,,,cartographic image,Still image,Maps,Color;,"1:5,000,000",W 125⁰--W66⁰/N 50⁰--N 24⁰,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9915375813402124,1 map : color ; 71 x 100 cm,800 J-1970,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031536,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,A 1970 U.S aerial map displays completed and planned airborne survey areas.,,2026-06-19,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38428,38428,38423.jp2,/agdm/image/38423.jp2
20260817_agdm-export_Bbox-Subset.csv,"Perú, mapa vial : nuevo, escala grande = Peru road map : new large scale",Edición 2004.,Peru 2004,,Editorial Lima 2000,,2004,"Lima, Perú : Editorial Lima 2000",Roads -- Peru -- Maps;,South America;,Peru,,,,,Peru,"Other title  Peru road map : new large scale  Notes  Relief shown by shading, gradient tints, and spot heights.  Title from panel.  Segments of map separately titled: Perú, norte = Peru north -- Perú, sur = Peru south.  ""Automated cartography. This map has been produced with GIS (Geographic Information System) technology, and is based on georeferenced data elaborated and maintained by the Center for Promotion of Cartography in Peru (CPCP), an educational non-profit association. ...""  Includes text, indexes, distance chart, and ancillary maps of ""Carreteras principales del Perú"" and ""Carreteras prinicpales de América del Sur.""",,,,cartographic image,Still image,Maps,Color;,"1:1,500,000",W 82⁰--W 68⁰/S 0⁰--S 18⁰,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma9917260023402124,"1 map : both sides, color ; 135 x 99 cm, on sheet 70 x 100 cm, folded to 24 x 10 cm",265 D-2004,Spanish ; English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031546 (a-b),image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"Perú, mapa vial : nuevo, escala grande = Peru road map : new large scale",,2026-07-06,2026-07-06,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38431,38431,38439.cpd,/agdm/image/38439.cpd
20260817_agdm-export_Bbox-Subset.csv,"Quaternary geology of Wisconsin : a map of sediment deposited by glaciers, streams, wind, and other processes during the Quaternary Period (2.58 million years ago to present) / J. Elmo Rawling III, Eric C. Carson, John W. Attig, David M. Mickelson, William N.Mode, Mark D. Johnson, and Kent M. Syverson.",,Wisconsin 2025,Map series (Wisconsin Geological and Natural History Survey) ; M512.,"Rawling, J. Elmo, cartographer","Carson, Eric C. ; Attig, John W. ; Mickelson, David M. ; Mode, William Niles ; Johnson, Mark Dale ; Syverson, Kent M. ; Wisconsin Geological and Natural History Survey ;",2025,"Madison, Wisconsin : Wisconsin Geological and Natural History Survey",Geology -- Wisconsin -- Maps ; Wisconsin -- Maps ;,North and Central America;,United States,Wisconsin,,,,Wisconsin,"Includes color Explanation and ancillary maps.  ""Kacie C. Stolzman, G.E. Graham, and Elizabeth G. Ceperley helped prepare the map.""  ""GIS files and a georeferenced PDF of this publication can be found at https://doi.org/10.54915/xqpw9883""  Additional Info  Includes bibliographical references.",,,,cartographic image,Still image,Maps,Color;,"1:500,000.",W 92°53ʹ00ʺ--W 86°14ʹ00ʺ/N 47°18ʹ00ʺ--N 42°29ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma991014579271502124,"1 map : color ; 102 x 95 cm, on sheet 107 x 115 cm",893 G-2025,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031542,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"Quaternary geology of Wisconsin : a map of sediment deposited by glaciers, streams, wind, and other processes during the Quaternary Period (2.58 million years ago to present) / J. Elmo Rawling III, Eric C. Carson, John W. Attig, David M. Mickelson, William N. Mode, Mark D. Johnson, and Kent M. Syverson.",,2026-07-06,2026-07-06,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38432,38432,38435.jp2,/agdm/image/38435.jp2
20260817_agdm-export_Bbox-Subset.csv,"Topographic map portion of Milwaukee River watershed, Ozaukee County, Wisconsin : Milwaukee River watershed study section 35, T 9 N, R 21 E.",,"Milwaukee River watershed, Ozaukee County, Wiscosnin 1970",,Southeastern Wisconsin Regional Planning Commission,Alster & Associates,1970,"Publication  Waukesha, Wisconsin : Southeastern Wisconsin Regional Planning Commission, 1970.  Manufacture  Madison, Wisconsin : Alster & Associates, Inc. Engineers, 1970.",Wisconsin River Watershed (Wis.) -- Maps ; Rivers -- Wisconsin -- Ozaukee County -- Maps ; Watersheds -- Wisconsin -- Ozaukee County -- Maps;,North and Central America;,United States,Wisconsin,,,,Wisconsin,Blue line print.  Shows 10 and 100 year flood inundation line.,,,,cartographic image,Still image,Maps,B&W;,"1:2,400",W 92°53ʹ00ʺ--W 86°14ʹ00ʺ/N 47°18ʹ00ʺ--N 42°29ʹ00ʺ,American Geographical Society Library - Maps,https://wisconsin-uwm.primo.exlibrisgroup.com/permalink/01UWI_ML/1t3p5iu/alma991012699536402124,1 map : photocopy ; 80 x 87 cm,893-c .O97 H-1970,English,"American Geographical Society Library, University of Wisconsin-Milwaukee",University of Wisconsin-Milwaukee Libraries,The Board of Regents of the University of Wisconsin System,agsmap031543,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,,"Topographic map portion of Milwaukee River watershed, Ozaukee County, Wisconsin : Milwaukee River watershed study section 35, T 9 N, R 21 E.",,2026-07-06,2026-07-06,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/38434,38434,38434.jp2,/agdm/image/38434.jp2
20260817_agdm-export_Scale-Subset.csv,"Topographic map of the Island of Kauai, Kauai County, Hawaii / surveyed by the U.S. Geological Survey in cooperation with the Territory of Hawaii",,"Kauai (Hawaii) 1912, topographic map",,Geological Survey (U.S.),,1912,"Washington, D.C. : Geological Survey (U.S.) [Washington, D.C.]",Kauai (Hawaii)--Maps,North and Central America;,,Hawaii,,Kauai county,,Kauai county,"Relief shown by contours and spot heights. ""R. B. Marshall, Chief Geographer""; ""Topography by C.H. Birdseye, Geo. R. Davis ... O.G. Taylor, and W.H. Barringer""; surveyed in 1910. Includes location map, ""The Hawaiian Islands.""",,,,cartographic image,Still Image,,Color,"1:62,500. (W 159 50'--W 159 15'/N 22 15'--N 21 50')",W 159 50'--W 159 15'/N 22 15'--N 21 50',American Geographical Society Library - Maps,,"1 map on 2 sheets : color ; on sheets 84 x 54 cm., 75 x 97 cm.",762-c .K38 A-1912,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am001984,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1912 U.S. Geological Survey topographic map shows Kauai's terrain and key features.,,2016-06-30,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/115,115,107.jp2,/agdm/image/107.jp2
20260817_agdm-export_Scale-Subset.csv,"Topographic map of Yosemite National Park, California / from Geological Survey maps surveyed between 1893 and 1909",,"Yosemite National Park (California) 1920, topographic map",,Geological Survey (U.S.),,1920,The Survey [Washington],"Yosemite National Park (Calif.)--Maps, Topographic",North and Central America;,,California;,,Maricopa county,,Maricopa county,Relief shown by contours and spot heights.,,,,cartographic image,Still Image,,Color,"1:125,000 (W 120 00'--W 119 00'/N 38 15'--N 37 30')",W 120 00'--W 119 00'/N 38 15'--N 37 30',American Geographical Society Library - Maps,,1 map : color ; 67 x 71 cm.,800-b E-Nat Pk .Y57 1920,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am001772,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.","A 1920 Yosemite National Park(topographic) map shows elevation, rivers, trails, and park boundaries based on 1893-1909.",,2016-06-30,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/208,208,197.jp2,/agdm/image/197.jp2
20260817_agdm-export_Scale-Subset.csv,"Map of Yosemite Valley, Yosemite National Park, California, Mariposa County / United State Department of the Interior, Geological Survey ; E.M. Douglas, geographer",,Yosemite Valley (California) 1938,,Geological Survey (U.S.),"Douglas, Edward Morehouse, 1855-1932; Matthes, Francois, 1874-1948",1938,"The Survey (Washington, D.C.)","Yosemite Valley (Calif.)--Maps, Physical; Yosemite National Park (Calif.)--Maps, Physical",North and Central America;,,California;,,Mariposa county,,Mariposa county,"Relief shown by contours, shading, and spot heights. ""Partial revision in 1934."" Includes ""Index map"" and table of ""Elevations of principal points."" On verso: ""The story of the Yosemite Valley,"" by F.E. Matthes (with photos).",,,,cartographic image,Still Image,,Color,"1:24,000 ; Polyconic proj. (W 119 43' 40""--W 119 30' 00""/N 37 47' 05""--N 37 42' 00"")","W 119 43' 40""--W 119 30' 00""/N 37 47' 05""--N 37 42' 00""",American Geographical Society Library - Maps,,1 map : color ; 40 x 89 cm.,800-b E-Nat Pk .Y57 1938,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am001770; am001771,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",,,2016-06-30,2016-06-30,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/225,225,217.cpd,/agdm/image/217.cpd
20260817_agdm-export_Scale-Subset.csv,"Map of Yosemite Valley, Yosemite National Park, California, Mariposa County",,Yosemite Valley (California) 1946,,Geological Survey (U.S.),,1946,"Washington, D.C. : Geological Survey (U.S.) (Washington, D.C.)","Yosemite Valley (Calif.)--Maps, Physical",North and Central America;,,California;,,Mariposa county,,Mariposa county,"Relief shown by shading, contours and spot heights. Includes ""Index map"" and table of ""Elevations of principal points."" On verso: ""The story of the Yosemite Valley,"" by F.E. Matthes, and illustrations",,,,cartographic image,Still Image,,Color,"1:24,000 or 1 in. = 2000 ft. ; Polyconic proj. (W 119 43' 40""--W 119 30' 00""/N 37 47' 05""--N 37 42' 00"")","W 119 43' 40""--W 119 30' 00""/N 37 47' 05""--N 37 42' 00""",American Geographical Society Library - Maps,,1 map : color ; 40 x 89 cm.,800-b E-Nat Pk .Y57 1946,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am001768; am001769,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",,,2016-06-30,2016-06-30,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/250,250,242.cpd,/agdm/image/242.cpd
20260817_agdm-export_Scale-Subset.csv,"Administrative map of Yosemite National Park, California / topography by R.B. Marshall and A.H. Sylvester",,"Yosemite National Park (California) 1910, administrative map",,"Marshall, R. B.","Sylvester, Albert Hale, 1871-1931; Geological Survey (U.S.)",1910,"Washington, D.C. : Geological Survey (U.S.) [Washington, D.C.]","Yosemite National Park (Calif.)--Maps, Topographic;  Yosemite National Park (Calif.)--Administrative and political divisions--Maps",North and Central America;,,California;,,Maricopa county,,Maricopa county,"Relief shown by contours and spot heights. At head of title: Department of the Interior. ""Surveyed in 1893-94, 1896, 1898-99, and 1905."" Contour interval 100 feet. Datum is mean sea level. U.S. township and section lines and section corners are shown. Shows park limits established by various Acts of Congress.",,,,cartographic image,Still Image,,Color,"1:125,000 (W 120 00'--W 119 00'/N 38 14'--N 37 30')",W 120 00'--W 119 00'/N 38 14'--N 37 30',American Geographical Society Library - Maps,,1 map : color ; 70 x 73 cm.,800-b E-Nat Pk .Y57 1910,English,"American Geographical Society Library, University of Wisconsin-Milwaukee Libraries",American Geographical Society Library Digital Map Collection,https://uwm.edu/libraries/digital-collections/copyright-digcoll/,am001775,image/tif; Image/jp2,American Geographical Society Library Digital Map Collection,"Due to their file size, some maps may produce a proxy error when downloaded as a ""large"" file. In those cases, please contact us at digilib@uwm.edu to obtain a copy of the file.",A 1910 Yosemite map details trails and park borders within California.,,2016-06-30,2026-06-26,http://cdm17272.contentdm.oclc.org/cdm/ref/collection/agdm/id/255,255,251.jp2,/agdm/image/251.jp2
